CM2730|scaffold_296_13438_14072	bafPseudo	61.78	552	180	31	104	635	95	635	2.8e-44	165.6
F16134|scaffold_135_8133_8767	bafPseudo	89.61	635	66	0	635	1	1	635	4.8e-165	566.8
F16134|scaffold_135_8133_8767	bafB	83.31	635	106	0	635	1	1	635	2e-141	488.4
F16134|scaffold_135_8133_8767	bafD	72.99	633	163	8	1	626	1	632	4.8e-100	350.9
F16134|scaffold_135_8133_8767	bafA_cryptic	72.63	632	163	10	626	1	10	637	9.5e-98	343.2
F16134|scaffold_135_8133_8767	bafC	60.08	526	188	22	529	10	116	625	5.5e-38	144.7
F16134|scaffold_20_29887_30524	bafC	88.71	638	70	2	1	638	1	636	2.1e-147	508.2
F16134|scaffold_20_29887_30524	bafD	64.92	650	204	24	635	1	1	641	2.7e-62	225.5
F16134|scaffold_20_29887_30524	bafA_cryptic	64.51	648	206	24	1	635	1	637	6.9e-60	217.5
F16134|scaffold_20_29887_30524	bafB	62.46	650	214	30	1	635	1	635	6.5e-53	194.3
F16134|scaffold_20_29887_30524	bafPseudo	59.14	651	234	32	1	635	1	635	2.6e-41	155.8
F18329|scaffold_25_62368_63002	bafPseudo	88.35	635	74	0	1	635	1	635	4.4e-151	520.4
F18329|scaffold_25_62368_63002	bafB	80.47	635	124	0	1	635	1	635	2.9e-123	428.0
F18329|scaffold_25_62368_63002	bafD	70.62	633	178	8	635	10	1	632	6.2e-86	304.0
F18329|scaffold_25_62368_63002	bafA_cryptic	70.25	632	178	10	10	635	10	637	9.1e-84	296.8
F18329|scaffold_25_62368_63002	bafC	58.35	533	198	24	101	626	110	625	1.5e-30	120.0
F17729|scaffold_14_321760_322385	bafPseudo	88.82	626	70	0	1	626	10	635	6.2e-158	543.2
F17729|scaffold_14_321760_322385	bafB	80.51	626	122	0	1	626	10	635	1.4e-127	442.4
F17729|scaffold_14_321760_322385	bafD	70.30	633	180	8	626	1	1	632	5.2e-89	314.2
F17729|scaffold_14_321760_322385	bafA_cryptic	69.94	632	180	10	1	626	10	637	9.7e-87	306.7
F17729|scaffold_14_321760_322385	bafC	57.97	533	200	24	92	617	110	625	6.6e-31	121.2
B5289_CDC-25|scaffold_31_25955_26595	bafD	100.00	641	0	0	641	1	1	641	1.2e-200	685.1
B5289_CDC-25|scaffold_31_25955_26595	bafA_cryptic	99.38	641	0	4	1	641	1	637	7.9e-197	672.4
B5289_CDC-25|scaffold_31_25955_26595	bafB	87.07	642	75	8	1	641	1	635	6.1e-151	520.0
B5289_CDC-25|scaffold_31_25955_26595	bafPseudo	76.95	642	140	8	1	641	1	635	1.5e-113	395.8
B5289_CDC-25|scaffold_31_25955_26595	bafC	65.21	641	198	25	1	632	1	625	9.9e-65	233.6
B5289_CDC-25|scaffold_212_2574_3211	bafC	88.71	638	70	2	1	638	1	636	6.6e-158	543.1
B5289_CDC-25|scaffold_212_2574_3211	bafD	64.92	650	204	24	635	1	1	641	9.7e-67	240.3
B5289_CDC-25|scaffold_212_2574_3211	bafA_cryptic	64.51	648	206	24	1	635	1	637	3.6e-64	231.7
B5289_CDC-25|scaffold_212_2574_3211	bafB	62.46	650	214	30	1	635	1	635	1.1e-56	206.9
B5289_CDC-25|scaffold_212_2574_3211	bafPseudo	59.14	651	234	32	1	635	1	635	2.9e-44	165.6
B5289_CDC-25|scaffold_14_26959_27598	bafD	92.51	641	47	1	1	640	1	641	8.4e-168	576.0
B5289_CDC-25|scaffold_14_26959_27598	bafA_cryptic	92.03	640	48	3	640	1	1	637	4.6e-165	566.9
B5289_CDC-25|scaffold_14_26959_27598	bafB	91.58	641	47	7	640	1	1	635	1.1e-163	562.3
B5289_CDC-25|scaffold_14_26959_27598	bafPseudo	81.28	641	113	7	640	1	1	635	1e-126	439.5
B5289_CDC-25|scaffold_14_26959_27598	bafC	64.06	640	206	24	640	10	1	625	1.6e-59	216.3
MO54056EXP|scaffold_47_215105_215739	bafB	100.00	635	0	0	1	635	1	635	1.5e-205	701.4
MO54056EXP|scaffold_47_215105_215739	bafPseudo	88.66	635	72	0	1	635	1	635	9.9e-163	559.1
MO54056EXP|scaffold_47_215105_215739	bafD	87.07	642	75	8	635	1	1	641	4e-156	537.2
MO54056EXP|scaffold_47_215105_215739	bafA_cryptic	86.58	641	76	10	1	635	1	637	3.3e-153	527.5
MO54056EXP|scaffold_47_215105_215739	bafC	64.64	577	179	25	56	626	68	625	6.6e-58	210.9
MO54056EXP|scaffold_104_7624_8258	bafPseudo	89.61	635	66	0	635	1	1	635	1.3e-158	545.4
MO54056EXP|scaffold_104_7624_8258	bafB	83.31	635	106	0	635	1	1	635	6.6e-136	470.0
MO54056EXP|scaffold_104_7624_8258	bafD	72.99	633	163	8	1	626	1	632	3.9e-96	337.9
MO54056EXP|scaffold_104_7624_8258	bafA_cryptic	72.63	632	163	10	626	1	10	637	6.2e-94	330.6
MO54056EXP|scaffold_104_7624_8258	bafC	60.08	526	188	22	529	10	116	625	1.6e-36	139.8
MO54056EXP|scaffold_27_316725_317362	bafC	88.71	638	70	2	638	1	1	636	6.5e-162	556.4
MO54056EXP|scaffold_27_316725_317362	bafD	64.92	650	204	24	4	638	1	641	2e-68	245.8
MO54056EXP|scaffold_27_316725_317362	bafA_cryptic	64.51	648	206	24	638	4	1	637	8.8e-66	237.1
MO54056EXP|scaffold_27_316725_317362	bafB	62.46	650	214	30	638	4	1	635	4e-58	211.6
MO54056EXP|scaffold_27_316725_317362	bafPseudo	59.14	651	234	32	638	4	1	635	2.2e-45	169.3
IFM_58026|scaffold_372_19848_20482	bafPseudo	90.71	635	59	0	1	635	1	635	2.6e-168	577.7
IFM_58026|scaffold_372_19848_20482	bafB	89.45	635	67	0	1	635	1	635	1.3e-163	562.1
IFM_58026|scaffold_372_19848_20482	bafD	78.35	642	131	8	635	1	1	641	2.9e-121	421.3
IFM_58026|scaffold_372_19848_20482	bafA_cryptic	78.00	641	131	10	1	635	1	637	5.6e-119	413.8
IFM_58026|scaffold_372_19848_20482	bafC	60.31	577	207	22	56	626	65	625	2.9e-43	162.3
D17|scaffold_28_62378_63003	bafPseudo	88.82	626	70	0	1	626	10	635	4.2e-151	520.5
D17|scaffold_28_62378_63003	bafB	80.83	626	120	0	1	626	10	635	3.5e-123	427.7
D17|scaffold_28_62378_63003	bafD	70.62	633	178	8	626	1	1	632	2.8e-86	305.1
D17|scaffold_28_62378_63003	bafA_cryptic	70.25	632	178	10	1	626	10	637	4.2e-84	297.9
D17|scaffold_28_62378_63003	bafC	58.35	533	198	24	92	617	110	625	1.1e-30	120.5
F20140|scaffold_37_62423_63048	bafPseudo	88.98	626	69	0	1	626	10	635	6.2e-159	546.5
F20140|scaffold_37_62423_63048	bafB	80.99	626	119	0	1	626	10	635	1.1e-129	449.3
F20140|scaffold_37_62423_63048	bafD	70.46	633	179	8	626	1	1	632	8.2e-90	316.9
F20140|scaffold_37_62423_63048	bafA_cryptic	70.09	632	179	10	1	626	10	637	1.6e-87	309.3
F20140|scaffold_37_62423_63048	bafC	58.16	533	199	24	92	617	110	625	1.5e-31	123.3
Afu_218_E11|scaffold_21_439496_440130	bafB	100.00	635	0	0	635	1	1	635	3.8e-194	663.5
Afu_218_E11|scaffold_21_439496_440130	bafPseudo	88.66	635	72	0	635	1	1	635	1.1e-153	529.1
Afu_218_E11|scaffold_21_439496_440130	bafD	87.07	642	75	8	1	635	1	641	1.9e-147	508.4
Afu_218_E11|scaffold_21_439496_440130	bafA_cryptic	86.58	641	76	10	635	1	1	637	1.1e-144	499.2
Afu_218_E11|scaffold_21_439496_440130	bafC	64.64	577	179	25	580	10	68	625	1.1e-54	200.2
COH_880|scaffold_68_75064_75704	bafD	100.00	641	0	0	641	1	1	641	1.9e-208	711.0
COH_880|scaffold_68_75064_75704	bafA_cryptic	99.38	641	0	4	1	641	1	637	1.8e-204	697.8
COH_880|scaffold_68_75064_75704	bafB	87.07	642	75	8	1	641	1	635	8.4e-157	539.4
COH_880|scaffold_68_75064_75704	bafPseudo	76.95	642	140	8	1	641	1	635	5.8e-118	410.4
COH_880|scaffold_68_75064_75704	bafC	65.21	641	198	25	1	632	1	625	3.1e-67	241.9
COH_880|scaffold_88_56016_56598	bafB	100.00	580	0	0	1	580	56	635	9.7e-178	608.8
COH_880|scaffold_88_56016_56598	bafPseudo	88.45	580	67	0	1	580	56	635	6.1e-140	483.3
COH_880|scaffold_88_56016_56598	bafD	88.64	581	64	2	580	1	1	580	2.6e-139	481.2
COH_880|scaffold_88_56016_56598	bafA_cryptic	88.10	580	65	4	1	580	62	637	1.5e-136	472.1
COH_880|scaffold_88_56016_56598	bafC	64.69	589	182	26	1	583	68	636	1.1e-55	203.5
COH_880|scaffold_27_247007_247641	bafPseudo	88.82	635	71	0	635	1	1	635	6.2e-156	536.5
COH_880|scaffold_27_247007_247641	bafB	81.73	635	116	0	635	1	1	635	2.2e-130	451.6
COH_880|scaffold_27_247007_247641	bafD	72.90	642	166	8	1	635	1	641	2.3e-97	342.0
COH_880|scaffold_27_247007_247641	bafA_cryptic	72.43	642	165	12	635	1	1	637	3.7e-94	331.3
COH_880|scaffold_27_247007_247641	bafC	60.08	526	188	22	529	10	116	625	1.5e-36	139.9
IFM_61610|scaffold_2_19007_19641	bafPseudo	89.29	635	68	0	635	1	1	635	4.2e-169	580.3
IFM_61610|scaffold_2_19007_19641	bafB	81.42	635	118	0	635	1	1	635	1.2e-138	479.1
IFM_61610|scaffold_2_19007_19641	bafD	71.09	633	175	8	1	626	1	632	6.1e-96	337.2
IFM_61610|scaffold_2_19007_19641	bafA_cryptic	70.73	632	175	10	626	1	10	637	1.4e-93	329.4
IFM_61610|scaffold_2_19007_19641	bafC	57.98	526	199	22	529	10	116	625	2.5e-33	129.3
A1163|scaffold_169_7177_7813	bafC	89.17	637	67	2	1	637	1	635	1.9e-164	564.8
A1163|scaffold_169_7177_7813	bafD	66.00	650	197	24	635	1	1	641	2.8e-72	258.6
A1163|scaffold_169_7177_7813	bafA_cryptic	65.59	648	199	24	1	635	1	637	1.3e-69	249.8
A1163|scaffold_169_7177_7813	bafB	63.85	650	205	30	1	635	1	635	4.2e-63	228.2
A1163|scaffold_169_7177_7813	bafPseudo	59.63	654	226	38	1	635	1	635	2.7e-46	172.3
A1163|scaffold_41_236830_237470	bafD	100.00	641	0	0	1	641	1	641	7.6e-202	689.1
A1163|scaffold_41_236830_237470	bafA_cryptic	99.38	641	0	4	641	1	1	637	5.5e-198	676.2
A1163|scaffold_41_236830_237470	bafB	87.07	642	75	8	641	1	1	635	8.1e-152	522.9
A1163|scaffold_41_236830_237470	bafPseudo	76.95	642	140	8	641	1	1	635	3.3e-114	397.9
A1163|scaffold_41_236830_237470	bafC	65.21	641	198	25	641	10	1	625	4.4e-65	234.7
A1163|scaffold_91_25088_25722	bafB	100.00	635	0	0	1	635	1	635	5.8e-208	709.4
A1163|scaffold_91_25088_25722	bafPseudo	88.66	635	72	0	1	635	1	635	1.2e-164	565.4
A1163|scaffold_91_25088_25722	bafD	87.07	642	75	8	635	1	1	641	6e-158	543.2
A1163|scaffold_91_25088_25722	bafA_cryptic	86.58	641	76	10	1	635	1	637	5.2e-155	533.5
A1163|scaffold_91_25088_25722	bafC	64.64	577	179	25	56	626	68	625	1.4e-58	213.2
A1163|scaffold_152_10472_11106	bafPseudo	89.61	635	66	0	635	1	1	635	3.9e-169	580.4
A1163|scaffold_152_10472_11106	bafB	83.31	635	106	0	635	1	1	635	6.2e-145	500.0
A1163|scaffold_152_10472_11106	bafD	72.99	633	163	8	1	626	1	632	1.6e-102	359.1
A1163|scaffold_152_10472_11106	bafA_cryptic	72.63	632	163	10	626	1	10	637	3.7e-100	351.3
A1163|scaffold_152_10472_11106	bafC	60.08	526	188	22	529	10	116	625	6.4e-39	147.8
F17999|scaffold_135_6976_7610	bafB	100.00	635	0	0	635	1	1	635	6.9e-198	675.9
F17999|scaffold_135_6976_7610	bafPseudo	88.66	635	72	0	635	1	1	635	1.2e-156	538.9
F17999|scaffold_135_6976_7610	bafD	87.07	642	75	8	1	635	1	641	2.7e-150	517.8
F17999|scaffold_135_6976_7610	bafA_cryptic	86.58	641	76	10	635	1	1	637	1.7e-147	508.5
F17999|scaffold_135_6976_7610	bafC	64.64	577	179	25	580	10	68	625	9.7e-56	203.7
F17999|scaffold_57_20999_21633	bafPseudo	89.45	635	67	0	635	1	1	635	1.1e-170	585.5
F17999|scaffold_57_20999_21633	bafB	83.15	635	107	0	635	1	1	635	3.7e-146	504.1
F17999|scaffold_57_20999_21633	bafD	72.83	633	164	8	1	626	1	632	3.2e-103	361.4
F17999|scaffold_57_20999_21633	bafA_cryptic	72.47	632	164	10	626	1	10	637	7.8e-101	353.5
F17999|scaffold_57_20999_21633	bafC	59.89	526	189	22	529	10	116	625	7.8e-39	147.5
F17999|scaffold_193_25243_25879	bafC	89.17	637	67	2	1	637	1	635	1.9e-148	511.7
F17999|scaffold_193_25243_25879	bafD	66.00	650	197	24	635	1	1	641	3e-65	235.3
F17999|scaffold_193_25243_25879	bafA_cryptic	65.59	648	199	24	1	635	1	637	7.7e-63	227.3
F17999|scaffold_193_25243_25879	bafB	63.85	650	205	30	1	635	1	635	5.8e-57	207.8
F17999|scaffold_193_25243_25879	bafPseudo	59.63	654	226	38	1	635	1	635	8.7e-42	157.4
COH_400|scaffold_116_24333_24967	bafB	99.53	635	3	0	1	635	1	635	1.9e-194	664.5
COH_400|scaffold_116_24333_24967	bafPseudo	88.82	635	71	0	1	635	1	635	7.7e-156	536.2
COH_400|scaffold_116_24333_24967	bafD	86.60	642	78	8	635	1	1	641	2.9e-147	507.7
COH_400|scaffold_116_24333_24967	bafA_cryptic	86.12	641	79	10	1	635	1	637	1.7e-144	498.5
COH_400|scaffold_116_24333_24967	bafC	64.11	599	190	25	37	626	43	625	3.5e-55	201.8
F13619|scaffold_48_89184_89818	bafB	100.00	635	0	0	635	1	1	635	3.7e-202	690.1
F13619|scaffold_48_89184_89818	bafPseudo	88.66	635	72	0	635	1	1	635	5e-160	550.1
F13619|scaffold_48_89184_89818	bafD	87.07	642	75	8	1	635	1	641	1.6e-153	528.5
F13619|scaffold_48_89184_89818	bafA_cryptic	86.58	641	76	10	635	1	1	637	1.1e-150	519.0
F13619|scaffold_48_89184_89818	bafC	64.64	577	179	25	580	10	68	625	6.4e-57	207.6
F13619|scaffold_131_20541_21175	bafC	85.11	638	91	4	635	1	1	637	3.9e-143	494.0
F13619|scaffold_131_20541_21175	bafD	62.05	635	213	28	20	635	16	641	2.7e-52	192.3
F13619|scaffold_131_20541_21175	bafPseudo	62.60	639	197	42	635	20	1	620	1.2e-51	190.1
F13619|scaffold_131_20541_21175	bafA_cryptic	62.09	633	212	28	635	20	1	622	1.8e-51	189.5
F13619|scaffold_131_20541_21175	bafB	60.53	636	215	36	635	20	1	620	4.1e-46	171.7
CM4946|scaffold_289_13731_14365	bafC	85.33	627	89	3	635	10	1	625	8.4e-142	489.6
CM4946|scaffold_289_13731_14365	bafD	64.15	650	209	24	1	635	1	641	7.1e-62	224.1
CM4946|scaffold_289_13731_14365	bafA_cryptic	63.89	648	210	24	635	1	1	637	4e-59	214.9
CM4946|scaffold_289_13731_14365	bafB	62.15	650	216	30	635	1	1	635	7.4e-53	194.1
CM4946|scaffold_289_13731_14365	bafPseudo	61.78	552	180	31	532	1	95	635	6.7e-41	154.4
IFM_59356-1|scaffold_6_131441_132081	bafD	100.00	641	0	0	641	1	1	641	1.2e-200	685.1
IFM_59356-1|scaffold_6_131441_132081	bafA_cryptic	99.38	641	0	4	1	641	1	637	8.1e-197	672.4
IFM_59356-1|scaffold_6_131441_132081	bafB	87.07	642	75	8	1	641	1	635	6.3e-151	519.9
IFM_59356-1|scaffold_6_131441_132081	bafPseudo	76.95	642	140	8	1	641	1	635	1.6e-113	395.7
IFM_59356-1|scaffold_6_131441_132081	bafC	65.21	641	198	25	1	632	1	625	1.1e-64	233.5
B5288_CDC-16|scaffold_44_15153_15683	bafPseudo	90.17	529	52	0	1	529	107	635	1.4e-143	495.3
B5288_CDC-16|scaffold_44_15153_15683	bafB	82.61	529	92	0	1	529	107	635	3.9e-119	414.0
B5288_CDC-16|scaffold_44_15153_15683	bafD	74.34	530	134	2	529	1	1	529	6.1e-91	320.4
B5288_CDC-16|scaffold_44_15153_15683	bafA_cryptic	73.91	529	134	4	1	529	113	637	1.5e-88	312.5
B5288_CDC-16|scaffold_44_15153_15683	bafC	58.29	537	201	23	1	531	116	635	1.3e-34	133.3
B5863|scaffold_283_19039_19575	bafPseudo	89.53	535	56	0	537	3	101	635	1.1e-136	472.3
B5863|scaffold_283_19039_19575	bafB	81.87	535	97	0	537	3	101	635	9.3e-113	392.9
B5863|scaffold_283_19039_19575	bafD	73.77	530	137	2	3	531	1	529	4.5e-85	300.9
B5863|scaffold_283_19039_19575	bafA_cryptic	73.35	529	137	4	531	3	113	637	8.3e-83	293.4
B5863|scaffold_283_19039_19575	bafC	58.09	544	203	25	537	1	110	635	1.9e-31	122.8
B5863|scaffold_450_801_1436	bafPseudo	87.58	636	78	1	1	636	1	635	6.9e-153	526.4
B5863|scaffold_450_801_1436	bafB	81.13	636	119	1	1	636	1	635	2.6e-129	448.1
B5863|scaffold_450_801_1436	bafD	72.32	643	169	9	636	1	1	641	6.9e-96	337.1
B5863|scaffold_450_801_1436	bafA_cryptic	71.85	643	168	13	1	636	1	637	1.3e-92	326.2
B5863|scaffold_450_801_1436	bafC	59.29	533	194	23	101	627	110	625	5.2e-36	138.2
AF293-VKWH2|scaffold_11_155035_155669	bafPseudo	100.00	635	0	0	1	635	1	635	1.6e-207	707.9
AF293-VKWH2|scaffold_11_155035_155669	bafB	88.66	635	72	0	1	635	1	635	2.7e-164	564.3
AF293-VKWH2|scaffold_11_155035_155669	bafD	76.95	642	140	8	635	1	1	641	1.3e-118	412.5
AF293-VKWH2|scaffold_11_155035_155669	bafA_cryptic	76.44	641	141	10	1	635	1	637	1.2e-115	402.8
AF293-VKWH2|scaffold_11_155035_155669	bafC	62.17	526	177	22	107	626	116	625	2.8e-45	168.9
AF293-VKWH2|scaffold_234_30351_30991	bafD	100.00	641	0	0	641	1	1	641	1.2e-203	695.0
AF293-VKWH2|scaffold_234_30351_30991	bafA_cryptic	99.38	641	0	4	1	641	1	637	9.6e-200	682.1
AF293-VKWH2|scaffold_234_30351_30991	bafB	87.07	642	75	8	1	641	1	635	3.6e-153	527.4
AF293-VKWH2|scaffold_234_30351_30991	bafPseudo	76.95	642	140	8	1	641	1	635	3.2e-115	401.3
AF293-VKWH2|scaffold_234_30351_30991	bafC	65.21	641	198	25	1	632	1	625	1.1e-65	236.7
AF293-VKWH2|scaffold_57_4814_5449	bafC	88.21	636	74	1	636	1	1	635	5.7e-158	543.3
AF293-VKWH2|scaffold_57_4814_5449	bafD	64.82	651	202	27	3	636	1	641	1.3e-65	236.5
AF293-VKWH2|scaffold_57_4814_5449	bafA_cryptic	64.71	649	202	27	636	3	1	637	3.4e-64	231.8
AF293-VKWH2|scaffold_57_4814_5449	bafB	64.05	587	189	22	573	3	55	635	6.6e-57	207.6
AF293-VKWH2|scaffold_57_4814_5449	bafPseudo	59.33	627	232	23	613	3	16	635	2.3e-43	162.6
AFIS_23107_CDC-12|scaffold_2_296805_297445	bafD	100.00	641	0	0	1	641	1	641	1e-206	705.3
AFIS_23107_CDC-12|scaffold_2_296805_297445	bafA_cryptic	99.38	641	0	4	641	1	1	637	9.1e-203	692.1
AFIS_23107_CDC-12|scaffold_2_296805_297445	bafB	87.07	642	75	8	641	1	1	635	1.7e-155	535.1
AFIS_23107_CDC-12|scaffold_2_296805_297445	bafPseudo	76.95	642	140	8	641	1	1	635	5.8e-117	407.1
AFIS_23107_CDC-12|scaffold_2_296805_297445	bafC	65.21	641	198	25	641	10	1	625	1.2e-66	239.9
B5269_CDC-24|scaffold_34_40099_40734	bafC	92.77	636	43	3	1	636	1	633	2.2e-169	581.2
B5269_CDC-24|scaffold_34_40099_40734	bafD	65.38	650	202	23	636	1	1	641	2.6e-67	242.1
B5269_CDC-24|scaffold_34_40099_40734	bafA_cryptic	65.28	648	202	23	1	636	1	637	3.7e-65	235.0
B5269_CDC-24|scaffold_34_40099_40734	bafB	63.38	650	209	29	1	636	1	635	2.2e-58	212.5
B5269_CDC-24|scaffold_34_40099_40734	bafPseudo	60.55	654	221	37	1	636	1	635	5.5e-46	171.3
Afu_1042_09|scaffold_18_439403_440037	bafB	100.00	635	0	0	635	1	1	635	2.7e-202	690.5
Afu_1042_09|scaffold_18_439403_440037	bafPseudo	88.66	635	72	0	635	1	1	635	3.8e-160	550.5
Afu_1042_09|scaffold_18_439403_440037	bafD	87.07	642	75	8	1	635	1	641	1.2e-153	528.9
Afu_1042_09|scaffold_18_439403_440037	bafA_cryptic	86.58	641	76	10	635	1	1	637	8.9e-151	519.4
Afu_1042_09|scaffold_18_439403_440037	bafC	64.64	577	179	25	580	10	68	625	5.7e-57	207.8
F14532|scaffold_15_312611_313193	bafB	100.00	580	0	0	1	580	56	635	9.1e-185	632.2
F14532|scaffold_15_312611_313193	bafPseudo	88.45	580	67	0	1	580	56	635	1.8e-145	501.7
F14532|scaffold_15_312611_313193	bafD	88.64	581	64	2	580	1	1	580	8e-145	499.5
F14532|scaffold_15_312611_313193	bafA_cryptic	88.10	580	65	4	1	580	62	637	5.9e-142	490.0
F14532|scaffold_15_312611_313193	bafC	64.69	589	182	26	1	583	68	636	6.8e-58	210.7
B5856|scaffold_277_19040_19674	bafPseudo	88.66	635	72	0	635	1	1	635	2.8e-157	541.0
B5856|scaffold_277_19040_19674	bafB	80.47	635	124	0	635	1	1	635	2.2e-127	441.7
B5856|scaffold_277_19040_19674	bafD	70.30	633	180	8	1	626	1	632	1.1e-87	309.8
B5856|scaffold_277_19040_19674	bafA_cryptic	69.94	632	180	10	626	1	10	637	2e-85	302.3
B5856|scaffold_277_19040_19674	bafC	57.97	533	200	24	535	10	110	625	1.9e-30	119.7
B5856|scaffold_460_10740_11375	bafPseudo	87.58	636	78	1	636	1	1	635	9.2e-153	526.0
B5856|scaffold_460_10740_11375	bafB	81.13	636	119	1	636	1	1	635	3.4e-129	447.7
B5856|scaffold_460_10740_11375	bafD	72.32	643	169	9	1	636	1	641	8.5e-96	336.8
B5856|scaffold_460_10740_11375	bafA_cryptic	71.85	643	168	13	636	1	1	637	1.5e-92	325.9
B5856|scaffold_460_10740_11375	bafC	59.29	533	194	23	536	10	110	625	5.9e-36	138.0
CM7570|scaffold_31_171762_172396	bafC	85.33	627	89	3	635	10	1	625	6.6e-148	509.9
CM7570|scaffold_31_171762_172396	bafD	64.15	650	209	24	1	635	1	641	1.5e-64	232.9
CM7570|scaffold_31_171762_172396	bafA_cryptic	63.89	648	210	24	635	1	1	637	1.1e-61	223.4
CM7570|scaffold_31_171762_172396	bafB	62.15	650	216	30	635	1	1	635	3.9e-55	201.7
CM7570|scaffold_31_171762_172396	bafPseudo	61.78	552	180	31	532	1	95	635	1.2e-42	160.2
CM5757|scaffold_20_185051_185685	bafPseudo	89.61	635	66	0	635	1	1	635	7.9e-157	539.5
CM5757|scaffold_20_185051_185685	bafB	83.31	635	106	0	635	1	1	635	2.1e-134	465.0
CM5757|scaffold_20_185051_185685	bafD	72.99	633	163	8	1	626	1	632	4.5e-95	334.4
CM5757|scaffold_20_185051_185685	bafA_cryptic	72.63	632	163	10	626	1	10	637	6.9e-93	327.1
CM5757|scaffold_20_185051_185685	bafC	60.08	526	188	22	529	10	116	625	4.1e-36	138.5
CM2733|scaffold_223_7876_8510	bafB	100.00	635	0	0	635	1	1	635	4.8e-202	689.7
CM2733|scaffold_223_7876_8510	bafPseudo	88.66	635	72	0	635	1	1	635	6e-160	549.9
CM2733|scaffold_223_7876_8510	bafD	87.07	642	75	8	1	635	1	641	1.9e-153	528.3
CM2733|scaffold_223_7876_8510	bafA_cryptic	86.58	641	76	10	635	1	1	637	1.4e-150	518.8
CM2733|scaffold_223_7876_8510	bafC	64.64	577	179	25	580	10	68	625	6.6e-57	207.6
CM2733|scaffold_141_9084_9722	bafC	96.56	640	18	4	639	1	1	637	1.8e-204	697.8
CM2733|scaffold_141_9084_9722	bafD	65.05	641	200	24	14	639	10	641	6.5e-70	250.8
CM2733|scaffold_141_9084_9722	bafA_cryptic	64.63	639	202	24	639	14	1	628	4.3e-67	241.4
CM2733|scaffold_141_9084_9722	bafB	64.80	588	183	24	574	5	54	635	5.1e-62	224.6
CM2733|scaffold_141_9084_9722	bafPseudo	62.17	526	178	21	524	14	107	626	4.3e-46	171.6
B5852|scaffold_290_19036_19572	bafPseudo	89.53	535	56	0	537	3	101	635	1.3e-138	478.7
B5852|scaffold_290_19036_19572	bafB	81.87	535	97	0	537	3	101	635	2.4e-114	398.1
B5852|scaffold_290_19036_19572	bafD	73.77	530	137	2	3	531	1	529	2.9e-86	304.8
B5852|scaffold_290_19036_19572	bafA_cryptic	73.35	529	137	4	531	3	113	637	5.9e-84	297.2
B5852|scaffold_290_19036_19572	bafC	58.09	544	203	25	537	1	110	635	7.1e-32	124.2
B5852|scaffold_459_2678_3313	bafPseudo	87.58	636	78	1	1	636	1	635	4.5e-164	563.6
