bafPseudo	F12636|scaffold_3	88.66	635	72	0	635	1	527009	527643	9.3e-106	390.7
bafPseudo	F21572|scaffold_53	88.66	635	72	0	1	635	74684	75318	9.3e-106	390.7
bafPseudo	F17582|scaffold_60	88.66	635	72	0	635	1	87754	88388	9.3e-106	390.7
bafPseudo	B5460_CDC-13|scaffold_29	88.66	635	72	0	1	635	25110	25744	9.3e-106	390.7
bafPseudo	F13619|scaffold_48	88.66	635	72	0	635	1	89184	89818	9.3e-106	390.7
bafPseudo	08-19-02-30|scaffold_6	88.66	635	72	0	635	1	246558	247192	9.3e-106	390.7
bafPseudo	MO68507EXP|scaffold_1	88.66	635	72	0	1	635	931899	932533	9.3e-106	390.7
bafPseudo	Afu_218_E11|scaffold_21	88.66	635	72	0	635	1	439496	440130	9.3e-106	390.7
bafPseudo	Afu_343_P_11|scaffold_18	88.66	635	72	0	635	1	439378	440012	9.3e-106	390.7
bafPseudo	Afu_124_E11|scaffold_19	88.66	635	72	0	635	1	439400	440034	9.3e-106	390.7
bafPseudo	Afu_1042_09|scaffold_18	88.66	635	72	0	635	1	439403	440037	9.3e-106	390.7
bafPseudo	SF4S10|scaffold_20	88.66	635	72	0	635	1	158971	159605	1e-105	390.6
bafPseudo	CEA10-2|scaffold_42	88.66	635	72	0	1	635	55957	56591	1e-105	390.6
bafPseudo	MO69250EXP|scaffold_68	88.66	635	72	0	1	635	103291	103925	1.1e-105	390.5
bafPseudo	COH_880|scaffold_88	88.66	635	72	0	1	635	55961	56595	1.1e-105	390.5
bafPseudo	CEA10-MCH|scaffold_80	88.66	635	72	0	1	635	32022	32656	1.2e-105	390.4
bafPseudo	AP65|scaffold_97	88.66	635	72	0	1	635	50591	51225	1.2e-105	390.4
bafPseudo	Af65|scaffold_9	88.66	635	72	0	1	635	457396	458030	1.2e-105	390.4
bafPseudo	A1163|scaffold_91	88.66	635	72	0	1	635	25088	25722	1.2e-105	390.4
bafPseudo	MO76959EXP|scaffold_77	88.66	635	72	0	635	1	11481	12115	1.2e-105	390.3
bafPseudo	MO89263LAB|scaffold_70	88.66	635	72	0	1	635	77755	78389	1.2e-105	390.3
bafPseudo	CM7510|scaffold_100	88.66	635	72	0	635	1	59089	59723	1.3e-105	390.3
bafPseudo	CM2141|scaffold_108	88.66	635	72	0	1	635	24367	25001	1.3e-105	390.3
bafPseudo	MO54056EXP|scaffold_47	88.66	635	72	0	1	635	215105	215739	1.4e-105	390.2
bafPseudo	COH_913|scaffold_147	88.66	635	72	0	635	1	27734	28368	1.5e-105	390.0
bafPseudo	F14532|scaffold_15	88.66	635	72	0	1	635	312556	313190	1.5e-105	390.0
bafPseudo	AF300|scaffold_192	88.66	635	72	0	635	1	11423	12057	1.9e-105	389.7
bafPseudo	CM4602|scaffold_12	88.66	635	72	0	635	1	152350	152984	1.9e-105	389.7
bafPseudo	CM2733|scaffold_223	88.66	635	72	0	635	1	7876	8510	1.9e-105	389.7
bafPseudo	NCPF-7816|scaffold_230	88.66	635	72	0	1	635	24352	24986	2e-105	389.7
bafPseudo	B7586_CDC-30|scaffold_105	88.66	635	72	0	1	635	25110	25744	2e-105	389.6
bafPseudo	CEA10|scaffold_257	88.66	635	72	0	1	635	25110	25744	2.1e-105	389.5
bafPseudo	84-NIH|scaffold_118	88.66	635	72	0	1	635	15086	15720	2.1e-105	389.5
bafPseudo	COH_694|scaffold_144	88.66	635	72	0	1	635	15067	15701	2.1e-105	389.5
bafPseudo	B5960_CDC_29|scaffold_165	88.66	635	72	0	1	635	15032	15666	2.1e-105	389.5
bafPseudo	12-7505220|scaffold_108	88.66	635	72	0	1	635	7125	7759	2.1e-105	389.5
bafPseudo	B5863|scaffold_283	88.66	635	72	0	635	1	19041	19675	2.2e-105	389.5
bafPseudo	B5854|scaffold_283	88.66	635	72	0	635	1	19040	19674	2.2e-105	389.5
bafPseudo	B5856|scaffold_277	88.66	635	72	0	635	1	19040	19674	2.2e-105	389.5
bafPseudo	B5852|scaffold_290	88.66	635	72	0	635	1	19038	19672	2.2e-105	389.5
bafPseudo	B5866|scaffold_279	88.66	635	72	0	635	1	19038	19672	2.2e-105	389.5
bafPseudo	B5868|scaffold_284	88.66	635	72	0	1	635	14015	14649	2.2e-105	389.5
bafPseudo	akuBKU80|scaffold_279	88.66	635	72	0	1	635	25110	25744	2.2e-105	389.5
bafPseudo	F17999|scaffold_135	88.66	635	72	0	635	1	6976	7610	2.3e-105	389.4
bafPseudo	AF41|scaffold_27	88.50	635	73	0	1	635	216146	216780	2.3e-105	389.4
bafPseudo	F12219|scaffold_21	88.50	635	73	0	635	1	185145	185779	2.3e-105	389.4
bafPseudo	AFUG_082015-1200|scaffold_15	88.50	635	73	0	635	1	185235	185869	2.3e-105	389.4
bafPseudo	F17764|scaffold_27	88.50	635	73	0	635	1	94413	95047	2.3e-105	389.4
bafPseudo	F20140|scaffold_37	88.50	635	73	0	1	635	62414	63048	2.3e-105	389.4
bafPseudo	Af-M1509-D|scaffold_8	88.50	635	73	0	1	635	403133	403767	2.3e-105	389.4
bafPseudo	SF2S6|scaffold_30	88.50	635	73	0	1	635	63055	63689	2.3e-105	389.4
bafPseudo	AF72|scaffold_19	88.50	635	73	0	635	1	185117	185751	2.3e-105	389.4
bafPseudo	AFUG_031815-1869|scaffold_23	88.50	635	73	0	635	1	19057	19691	2.3e-105	389.4
bafPseudo	AFIS_13708_CDC-14|scaffold_21	88.50	635	73	0	635	1	48319	48953	2.3e-105	389.4
bafPseudo	B7444_CDC-7|scaffold_22	88.50	635	73	0	635	1	64910	65544	2.3e-105	389.4
bafPseudo	Oryx-1|scaffold_28	88.50	635	73	0	1	635	272805	273439	2.4e-105	389.3
bafPseudo	AFUG_100413-0667|scaffold_23	88.50	635	73	0	1	635	392139	392773	2.8e-105	389.1
bafPseudo	COH_885|scaffold_84	88.50	635	73	0	635	1	94526	95160	2.8e-105	389.1
bafPseudo	M128|scaffold_289	88.66	635	72	0	1	635	8774	9408	2.8e-105	389.1
bafPseudo	B6893_CDC-4|scaffold_18	88.50	635	73	0	1	635	363108	363742	3.3e-105	388.9
bafPseudo	NCPF-7820|scaffold_613	88.66	635	72	0	635	1	7408	8042	3.4e-105	388.8
bafPseudo	08-36-03-25|scaffold_138	88.66	635	72	0	635	1	7570	8204	3.4e-105	388.8
bafPseudo	JN10|scaffold_612	88.66	635	72	0	635	1	2269	2903	3.5e-105	388.8
bafPseudo	F20063|scaffold_495	88.66	635	72	0	1	635	11493	12127	3.5e-105	388.8
bafPseudo	IFM_61407|scaffold_684	88.92	632	70	0	632	1	1	632	4.1e-105	388.6
bafPseudo	TP12|scaffold_502	88.66	635	72	0	1	635	3495	4129	4.2e-105	388.6
bafPseudo	F18149-Manchester|scaffold_379	88.66	635	72	0	635	1	2209	2843	4.2e-105	388.5
bafPseudo	M5960-D|scaffold_143	88.50	635	73	0	1	635	31707	32341	4.3e-105	388.5
bafPseudo	CM237|scaffold_469	88.66	635	72	0	1	635	566	1200	4.6e-105	388.4
bafPseudo	CF337|scaffold_189	88.50	635	73	0	635	1	35356	35990	4.6e-105	388.4
bafPseudo	M128|scaffold_136	88.50	635	73	0	1	635	14057	14691	5.3e-105	388.2
bafPseudo	COH_934|scaffold_200	88.50	635	73	0	1	635	230	864	5.3e-105	388.2
bafPseudo	B6894_CDC_5|scaffold_189	88.50	635	73	0	635	1	19037	19671	5.3e-105	388.2
bafPseudo	B6079|scaffold_292	88.50	635	73	0	1	635	14985	15619	5.8e-105	388.1
bafPseudo	B6078|scaffold_294	88.50	635	73	0	1	635	14978	15612	5.8e-105	388.1
bafPseudo	SF3S10|scaffold_37	88.35	635	74	0	1	635	62391	63025	5.9e-105	388.0
bafPseudo	F18329|scaffold_25	88.35	635	74	0	1	635	62368	63002	5.9e-105	388.0
bafPseudo	F17729|scaffold_14	88.35	635	74	0	1	635	321751	322385	5.9e-105	388.0
bafPseudo	F17729W|scaffold_13	88.35	635	74	0	635	1	107180	107814	5.9e-105	388.0
bafPseudo	F14946G|scaffold_5	88.35	635	74	0	635	1	487124	487758	5.9e-105	388.0
bafPseudo	D17|scaffold_28	88.35	635	74	0	1	635	62369	63003	5.9e-105	388.0
bafPseudo	B6081|scaffold_339	88.50	635	73	0	635	1	13021	13655	6e-105	388.0
bafPseudo	B6074|scaffold_294	88.50	635	73	0	635	1	13021	13655	6e-105	388.0
bafPseudo	B6069|scaffold_291	88.50	635	73	0	1	635	14965	15599	6e-105	388.0
bafPseudo	SF3S1|scaffold_35	88.35	635	74	0	635	1	204138	204772	6.8e-105	387.9
bafPseudo	JN10|scaffold_1181	88.66	635	72	0	635	1	1419	2053	8.7e-105	387.5
bafPseudo	B7594_CDC_27|scaffold_127	88.35	635	74	0	1	635	15056	15690	9.6e-105	387.4
bafPseudo	COH_913|scaffold_146	88.35	635	74	0	1	635	15068	15702	9.6e-105	387.4
bafPseudo	F20063|scaffold_234	88.35	635	74	0	635	1	32697	33331	1.2e-104	387.0
bafPseudo	B7594_CDC_27|scaffold_54	88.35	635	74	0	1	635	160288	160922	1.4e-104	386.8
bafPseudo	AFUG_100413-0667|scaffold_10	88.19	635	75	0	1	635	97657	98291	1.5e-104	386.7
bafPseudo	M5960-D|scaffold_54	88.19	635	75	0	1	635	97601	98235	1.5e-104	386.7
bafPseudo	AF210|scaffold_190	88.50	635	72	1	635	1	24356	24989	1.5e-104	386.7
bafPseudo	COH_400|scaffold_147	88.35	635	74	0	635	1	19016	19650	1.6e-104	386.6
bafPseudo	NCPF-7820|scaffold_700	88.35	635	74	0	1	635	777	1411	2.4e-104	386.0
bafPseudo	IFM_59073|scaffold_402	88.61	632	72	0	4	635	1	632	2.5e-104	386.0
bafPseudo	AFIS1435_CDC_6|scaffold_100	87.87	635	77	0	635	1	92509	93143	1.1e-103	383.8
bafPseudo	AFUG_031815-1869|scaffold_105	87.89	636	76	1	1	635	33552	34187	3.5e-103	382.2
bafPseudo	AFUG_082015-1200|scaffold_80	87.89	636	76	1	1	635	33490	34125	3.5e-103	382.2
bafPseudo	COH_694|scaffold_19	87.58	636	78	1	635	1	185353	185988	1.2e-102	380.3
bafPseudo	B10540_CDC-20|scaffold_80	87.58	636	78	1	635	1	93096	93731	1.4e-102	380.2
bafPseudo	84-NIH|scaffold_43	87.58	636	78	1	1	635	235535	236170	1.5e-102	380.1
bafPseudo	B5960_CDC_29|scaffold_134	87.58	636	78	1	1	635	39287	39922	2.1e-102	379.6
bafPseudo	COH_934|scaffold_698	87.72	635	78	0	1	635	799	1433	2.1e-102	379.6
bafPseudo	AF300|scaffold_54	87.42	636	79	1	1	635	1988	2623	3.1e-102	379.0
bafPseudo	B5854|scaffold_363	87.58	636	78	1	635	1	20006	20641	3.5e-102	378.8
bafPseudo	B5866|scaffold_365	87.58	636	78	1	635	1	20012	20647	3.7e-102	378.8
bafPseudo	B5852|scaffold_459	87.58	636	78	1	1	635	2678	3313	4.7e-102	378.4
bafPseudo	B5868|scaffold_445	87.58	636	78	1	635	1	10740	11375	4.7e-102	378.4
bafPseudo	B5856|scaffold_460	87.58	636	78	1	635	1	10740	11375	4.7e-102	378.4
bafPseudo	B5863|scaffold_450	87.58	636	78	1	1	635	801	1436	5.1e-102	378.3
bafPseudo	COH_885|scaffold_356	87.58	636	78	1	1	635	806	1441	1.1e-101	377.2
bafPseudo	IFM_59361-1|scaffold_45	81.44	641	112	7	635	1	67586	68225	3.9e-87	328.9
bafPseudo	IFM_59361|scaffold_62	81.44	641	112	7	635	1	27086	27725	4e-87	328.8
bafPseudo	IFM_60237|scaffold_90	81.44	641	112	7	1	635	42181	42820	4.6e-87	328.6
bafPseudo	IFM_59361-2|scaffold_25	81.44	641	112	7	1	635	310936	311575	8.9e-87	327.7
bafPseudo	08-31-08-91|scaffold_29	81.28	641	113	7	635	1	186984	187623	9.8e-87	327.5
bafPseudo	B5289_CDC-25|scaffold_14	81.28	641	113	7	635	1	26959	27598	9.8e-87	327.5
bafPseudo	TP32|scaffold_212	81.12	641	114	7	635	1	26869	27508	4.8e-86	325.2
bafPseudo	AFIS_23107_CDC-12|scaffold_2	76.95	642	140	8	635	1	296805	297445	3.6e-75	289.1
bafPseudo	IFM_59356-3|scaffold_21	76.95	642	140	8	635	1	141471	142111	3.6e-75	289.1
bafPseudo	Af293|scaffold_41	76.95	642	140	8	635	1	36098	36738	3.6e-75	289.1
bafPseudo	B5289_CDC-25|scaffold_31	76.95	642	140	8	1	635	25955	26595	3.6e-75	289.1
bafPseudo	IFM_59355-1|scaffold_5	76.95	642	140	8	1	635	125806	126446	3.6e-75	289.1
bafPseudo	IFM_59355-2|scaffold_1	76.95	642	140	8	635	1	362048	362688	3.6e-75	289.1
bafPseudo	SF1S6|scaffold_55	76.95	642	140	8	635	1	143773	144413	3.6e-75	289.1
bafPseudo	IFM_59356-1|scaffold_6	76.95	642	140	8	1	635	131441	132081	3.6e-75	289.1
bafPseudo	COH_880|scaffold_68	76.95	642	140	8	1	635	75064	75704	3.6e-75	289.1
bafPseudo	AFIS1435_CDC_6|scaffold_67	76.95	642	140	8	1	635	75046	75686	3.6e-75	289.1
bafPseudo	ATCC_46645|scaffold_49	76.95	642	140	8	1	635	126635	127275	3.9e-75	289.0
bafPseudo	IFM_55369|scaffold_1	76.95	642	140	8	635	1	362170	362810	4.3e-75	288.9
bafPseudo	IFM_59361|scaffold_93	76.95	642	140	8	635	1	86349	86989	4.3e-75	288.9
bafPseudo	A1163|scaffold_41	76.95	642	140	8	635	1	236830	237470	4.6e-75	288.7
bafPseudo	IFM_59361-1|scaffold_93	76.95	642	140	8	1	635	22196	22836	5.2e-75	288.6
bafPseudo	IFM_60237|scaffold_125	76.95	642	140	8	1	635	22196	22836	5.7e-75	288.4
bafPseudo	IFM_59361-2|scaffold_97	76.95	642	140	8	1	635	22196	22836	5.8e-75	288.4
bafPseudo	F4S1B|scaffold_7	76.95	642	140	8	635	1	184653	185293	6e-75	288.4
bafPseudo	AF293-VKBR1|scaffold_173	76.95	642	140	8	635	1	20268	20908	6.6e-75	288.2
bafPseudo	AF293-VKBR3|scaffold_161	76.95	642	140	8	1	635	30370	31010	6.6e-75	288.2
bafPseudo	IFM_59359|scaffold_170	76.95	642	140	8	1	635	540	1180	6.7e-75	288.2
bafPseudo	IFM_62516|scaffold_224	76.95	642	140	8	635	1	42216	42856	7.2e-75	288.1
bafPseudo	AF293|scaffold_246	76.95	642	140	8	1	635	617	1257	7.7e-75	288.0
bafPseudo	AF293-VKWH2|scaffold_234	76.95	642	140	8	1	635	30351	30991	7.7e-75	288.0
bafPseudo	12-7504462|scaffold_83	76.95	642	140	8	1	635	32864	33504	8.3e-75	287.9
bafPseudo	akuBKU80|scaffold_456	76.95	642	140	8	635	1	5659	6299	1.4e-74	287.1
bafPseudo	CF098|scaffold_691	76.95	642	140	8	1	635	8495	9135	1.6e-74	286.9
bafPseudo	CEA10-MCH|scaffold_466	76.95	642	140	8	635	1	2067	2707	1.6e-74	286.9
bafPseudo	F18304|scaffold_644	76.95	642	140	8	635	1	434	1074	1.7e-74	286.9
bafPseudo	CEA10-2|scaffold_529	76.95	642	140	8	635	1	1165	1805	1.7e-74	286.9
bafPseudo	CEA10|scaffold_468	76.95	642	140	8	635	1	1187	1827	1.7e-74	286.8
bafPseudo	IFM_61578|scaffold_202	76.79	642	141	8	1	635	24927	25567	1.8e-74	286.8
bafPseudo	TP12|scaffold_722	76.95	642	140	8	635	1	1442	2082	3.5e-74	285.8
bafPseudo	IFM_59356-2|scaffold_1030	76.95	642	140	8	1	635	491	1131	4.2e-74	285.6
bafPseudo	CM237|scaffold_773	76.95	642	140	8	635	1	307	947	4.8e-74	285.4
bafPseudo	Af65|scaffold_18	70.67	641	174	14	1	635	5503	6135	7.2e-59	235.0
bafPseudo	SF2S6|scaffold_67	70.67	641	174	14	1	635	5604	6236	7.4e-59	234.9
bafPseudo	CM2141|scaffold_174	70.67	641	174	14	1	635	5435	6067	1.3e-58	234.2
bafPseudo	B5289_CDC-25|scaffold_56	70.51	641	175	14	1	635	6277	6909	1.8e-58	233.6
bafPseudo	ISSF_21|scaffold_20	70.51	641	175	14	1	635	518133	518765	2.3e-58	233.3
bafPseudo	Af10|scaffold_275	70.51	641	175	14	635	1	23231	23863	4.5e-58	232.3
bafPseudo	SF2S9|scaffold_506	88.20	373	44	0	1	373	230	602	3.6e-57	229.3
bafPseudo	F7763|scaffold_75	70.16	640	175	16	2	635	46218	46847	2.7e-56	226.4
bafPseudo	CM7632|scaffold_92	70.16	640	175	16	2	635	35738	36367	2.8e-56	226.3
bafPseudo	TP12|scaffold_516	70.16	640	175	16	635	2	8183	8812	1.1e-55	224.4
bafPseudo	SF2S9|scaffold_352	90.85	317	29	0	635	319	3295	3611	3.9e-51	209.3
bafPseudo	SF2S9|scaffold_376	88.64	317	36	0	635	319	2053	2369	3.2e-48	199.6
bafPseudo	B5269_CDC-24|scaffold_34	60.55	654	221	37	1	635	40099	40734	2.8e-28	133.4
bafPseudo	12-7505054|scaffold_94	62.91	639	195	42	620	1	517	1132	6.4e-27	128.8
bafPseudo	12-7505446|scaffold_87	62.60	639	197	42	620	1	15404	16019	3.1e-26	126.6
bafPseudo	F13619|scaffold_131	62.60	639	197	42	620	1	20560	21175	3.2e-26	126.5
bafPseudo	CM2141|scaffold_181	62.60	639	197	42	1	620	38430	39045	3.4e-26	126.4
bafPseudo	08-31-08-91|scaffold_86	62.60	639	197	42	620	1	12510	13125	3.5e-26	126.4
bafPseudo	TP32|scaffold_103	61.38	567	192	27	635	79	43528	44077	5.4e-26	125.8
bafPseudo	CM5419|scaffold_240	62.44	639	198	42	620	1	1191	1806	9.9e-26	124.9
bafPseudo	B5859|scaffold_256	62.44	639	198	42	620	1	11766	12381	1e-25	124.8
bafPseudo	AF293|scaffold_64	59.33	627	232	23	16	635	110535	111145	1.5e-25	124.3
bafPseudo	AF293-VKBR3|scaffold_78	59.33	627	232	23	635	16	4816	5426	1.5e-25	124.3
bafPseudo	AF293-VKWH2|scaffold_57	59.33	627	232	23	635	16	4816	5426	1.5e-25	124.3
bafPseudo	F7763|scaffold_73	59.33	627	232	23	635	16	4795	5405	1.5e-25	124.3
bafPseudo	Af65|scaffold_79	59.23	650	234	31	635	1	32001	32634	1.6e-25	124.2
bafPseudo	TP12|scaffold_76	59.33	627	232	23	16	635	91152	91762	1.7e-25	124.1
bafPseudo	CM7632|scaffold_99	59.33	627	232	23	16	635	91138	91748	1.7e-25	124.1
bafPseudo	AF293-VKBR1|scaffold_107	59.33	627	232	23	16	635	89763	90373	1.7e-25	124.1
bafPseudo	Af293|scaffold_73	59.33	627	232	23	16	635	89427	90037	1.7e-25	124.1
bafPseudo	CM2141|scaffold_304	59.23	650	234	31	1	635	13571	14204	3e-25	123.3
bafPseudo	A1163|scaffold_169	59.29	651	233	32	1	635	7177	7811	6.9e-22	112.1
bafPseudo	CEA10-2|scaffold_544	59.29	651	233	32	635	1	643	1277	8.9e-22	111.7
bafPseudo	akuBKU80|scaffold_552	59.29	651	233	32	1	635	2356	2990	9e-22	111.7
bafPseudo	CM5419|scaffold_188	59.97	657	221	42	1	635	15528	16164	1.1e-21	111.4
bafPseudo	B5859|scaffold_366	59.97	657	221	42	1	635	15506	16142	1.7e-21	110.8
bafPseudo	CEA10|scaffold_226	62.36	526	177	21	626	107	266	776	4.3e-21	109.5
